x_m,y_m,velocity_m_s,fluid_mask
9.895833333333334605e-03,9.375000000000000737e-04,1.278428309029761164e-04,1.000000000000000000e+00
1.041666666666666734e-04,1.145833333333333339e-03,1.410837741409576816e-04,1.000000000000000000e+00
3.125000000000000065e-04,1.145833333333333339e-03,3.823587289079018246e-04,1.000000000000000000e+00
5.208333333333333261e-04,1.145833333333333339e-03,5.875818502226738379e-04,1.000000000000000000e+00
7.291666666666666999e-04,1.145833333333333339e-03,7.611504755790039550e-04,1.000000000000000000e+00
9.375000000000000737e-04,1.145833333333333339e-03,9.069079835659506726e-04,1.000000000000000000e+00
1.145833333333333339e-03,1.145833333333333339e-03,1.028149592264245796e-03,1.000000000000000000e+00
1.354166666666666713e-03,1.145833333333333339e-03,1.127689812073652108e-03,1.000000000000000000e+00
1.562500000000000087e-03,1.145833333333333339e-03,1.207951711263484168e-03,1.000000000000000000e+00
1.770833333333333461e-03,1.145833333333333339e-03,1.271056181523131604e-03,1.000000000000000000e+00
1.979166666666666834e-03,1.145833333333333339e-03,1.318901656416891256e-03,1.000000000000000000e+00
2.187500000000000208e-03,1.145833333333333339e-03,1.353231237917702778e-03,1.000000000000000000e+00
2.395833333333333582e-03,1.145833333333333339e-03,1.375686971701930387e-03,1.000000000000000000e+00
2.604166666666666956e-03,1.145833333333333339e-03,1.387851837478792970e-03,1.000000000000000000e+00
2.812500000000000330e-03,1.145833333333333339e-03,1.391279990378739345e-03,1.000000000000000000e+00
3.020833333333333703e-03,1.145833333333333339e-03,1.387515529569216576e-03,1.000000000000000000e+00
3.229166666666667077e-03,1.145833333333333339e-03,1.378099932472348285e-03,1.000000000000000000e+00
3.437500000000000017e-03,1.145833333333333339e-03,1.364568462699765252e-03,1.000000000000000000e+00
3.645833333333333391e-03,1.145833333333333339e-03,1.348436364045159852e-03,1.000000000000000000e+00
3.854166666666666765e-03,1.145833333333333339e-03,1.331176299435054763e-03,1.000000000000000000e+00
4.062500000000000139e-03,1.145833333333333339e-03,1.314188824346626538e-03,1.000000000000000000e+00
4.270833333333333946e-03,1.145833333333333339e-03,1.298767113003582987e-03,1.000000000000000000e+00
4.479166666666666886e-03,1.145833333333333339e-03,1.286055513684730527e-03,1.000000000000000000e+00
4.687500000000000694e-03,1.145833333333333339e-03,1.276999880083193838e-03,1.000000000000000000e+00
4.895833333333333634e-03,1.145833333333333339e-03,1.272288458150229451e-03,1.000000000000000000e+00
5.104166666666666574e-03,1.145833333333333339e-03,1.272288458150228800e-03,1.000000000000000000e+00
5.312500000000000382e-03,1.145833333333333339e-03,1.276999880083192970e-03,1.000000000000000000e+00
5.520833333333333322e-03,1.145833333333333339e-03,1.286055513684730093e-03,1.000000000000000000e+00
5.729166666666667129e-03,1.145833333333333339e-03,1.298767113003582337e-03,1.000000000000000000e+00
5.937500000000000069e-03,1.145833333333333339e-03,1.314188824346626105e-03,1.000000000000000000e+00
6.145833333333333877e-03,1.145833333333333339e-03,1.331176299435054113e-03,1.000000000000000000e+00
6.354166666666666817e-03,1.145833333333333339e-03,1.348436364045159201e-03,1.000000000000000000e+00
6.562500000000000625e-03,1.145833333333333339e-03,1.364568462699764818e-03,1.000000000000000000e+00
6.770833333333333565e-03,1.145833333333333339e-03,1.378099932472348285e-03,1.000000000000000000e+00
6.979166666666667372e-03,1.145833333333333339e-03,1.387515529569216793e-03,1.000000000000000000e+00
7.187500000000000312e-03,1.145833333333333339e-03,1.391279990378739779e-03,1.000000000000000000e+00
7.395833333333334120e-03,1.145833333333333339e-03,1.387851837478792753e-03,1.000000000000000000e+00
7.604166666666667060e-03,1.145833333333333339e-03,1.375686971701928869e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.145833333333333339e-03,1.353231237917701260e-03,1.000000000000000000e+00
8.020833333333334675e-03,1.145833333333333339e-03,1.318901656416889522e-03,1.000000000000000000e+00
8.229166666666667615e-03,1.145833333333333339e-03,1.271056181523129002e-03,1.000000000000000000e+00
8.437500000000000555e-03,1.145833333333333339e-03,1.207951711263481999e-03,1.000000000000000000e+00
8.645833333333333495e-03,1.145833333333333339e-03,1.127689812073649940e-03,1.000000000000000000e+00
8.854166666666666435e-03,1.145833333333333339e-03,1.028149592264244279e-03,1.000000000000000000e+00
9.062500000000001110e-03,1.145833333333333339e-03,9.069079835659495884e-04,1.000000000000000000e+00
9.270833333333334050e-03,1.145833333333333339e-03,7.611504755790031961e-04,1.000000000000000000e+00
9.479166666666666990e-03,1.145833333333333339e-03,5.875818502226730789e-04,1.000000000000000000e+00
9.687499999999999931e-03,1.145833333333333339e-03,3.823587289079014451e-04,1.000000000000000000e+00
9.895833333333334605e-03,1.145833333333333339e-03,1.410837741409575190e-04,1.000000000000000000e+00
