x_m,y_m,velocity_m_s,fluid_mask
9.687499999999999931e-03,3.125000000000000065e-04,2.041379858593005679e-04,1.000000000000000000e+00
9.895833333333334605e-03,3.125000000000000065e-04,7.923289767503288868e-05,1.000000000000000000e+00
1.041666666666666734e-04,5.208333333333333261e-04,1.149789625501123247e-04,1.000000000000000000e+00
3.125000000000000065e-04,5.208333333333333261e-04,3.073416851546796114e-04,1.000000000000000000e+00
5.208333333333333261e-04,5.208333333333333261e-04,4.714420327332470790e-04,1.000000000000000000e+00
7.291666666666666999e-04,5.208333333333333261e-04,6.138409914229257889e-04,1.000000000000000000e+00
9.375000000000000737e-04,5.208333333333333261e-04,7.390283384196054623e-04,1.000000000000000000e+00
1.145833333333333339e-03,5.208333333333333261e-04,8.501232743692812470e-04,1.000000000000000000e+00
1.354166666666666713e-03,5.208333333333333261e-04,9.493587658046964304e-04,1.000000000000000000e+00
1.562500000000000087e-03,5.208333333333333261e-04,1.038386202329205990e-03,1.000000000000000000e+00
1.770833333333333461e-03,5.208333333333333261e-04,1.118463974464085691e-03,1.000000000000000000e+00
1.979166666666666834e-03,5.208333333333333261e-04,1.190575901600664926e-03,1.000000000000000000e+00
2.187500000000000208e-03,5.208333333333333261e-04,1.255507585708201231e-03,1.000000000000000000e+00
2.395833333333333582e-03,5.208333333333333261e-04,1.313897111809320334e-03,1.000000000000000000e+00
2.604166666666666956e-03,5.208333333333333261e-04,1.366269694401611766e-03,1.000000000000000000e+00
2.812500000000000330e-03,5.208333333333333261e-04,1.413061981488138988e-03,1.000000000000000000e+00
3.020833333333333703e-03,5.208333333333333261e-04,1.454639500916500745e-03,1.000000000000000000e+00
3.229166666666667077e-03,5.208333333333333261e-04,1.491309433387199949e-03,1.000000000000000000e+00
3.437500000000000017e-03,5.208333333333333261e-04,1.523330118101852773e-03,1.000000000000000000e+00
3.645833333333333391e-03,5.208333333333333261e-04,1.550918218479113578e-03,1.000000000000000000e+00
3.854166666666666765e-03,5.208333333333333261e-04,1.574254173219615709e-03,1.000000000000000000e+00
4.062500000000000139e-03,5.208333333333333261e-04,1.593486362207769498e-03,1.000000000000000000e+00
4.270833333333333946e-03,5.208333333333333261e-04,1.608734286595199297e-03,1.000000000000000000e+00
4.479166666666666886e-03,5.208333333333333261e-04,1.620090973660786356e-03,1.000000000000000000e+00
4.687500000000000694e-03,5.208333333333333261e-04,1.627624754849347349e-03,1.000000000000000000e+00
4.895833333333333634e-03,5.208333333333333261e-04,1.631380520428951219e-03,1.000000000000000000e+00
5.104166666666666574e-03,5.208333333333333261e-04,1.631380520428951219e-03,1.000000000000000000e+00
5.312500000000000382e-03,5.208333333333333261e-04,1.627624754849347566e-03,1.000000000000000000e+00
5.520833333333333322e-03,5.208333333333333261e-04,1.620090973660785923e-03,1.000000000000000000e+00
5.729166666666667129e-03,5.208333333333333261e-04,1.608734286595199080e-03,1.000000000000000000e+00
5.937500000000000069e-03,5.208333333333333261e-04,1.593486362207769715e-03,1.000000000000000000e+00
